CrashReportId,ReportNumber,CrashDate,CrashTime,Collision Type,CountPedestrian,CountBicycle,Scooter,Wheel Chair,NumberofVehicles,StreetOrHighway,NearestIntersection,Officer,Badge,ReportDate,TypeOfRoadway,RoadSurfaceCondition,LightCondition,WeatherCondition,MannerofImpact,HitAndRun,TrafficControl,PersonCount,InjuryCount,MostSeriousInjury,NumberOfLanes,Latitude,Longitude
69073,2011-00035713,17-Apr-11,5:24:00 PM,Bicycle,,1,,,1,BROAD ST,FARRAGUT AVE ,Miguel Castillo,489,17-Apr-11,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Daylight,Clear,Head-On (Front - to - Front),No,Traffic Control Signal,4,1,Complains Of Pain,2,41.7874,-71.4028
68829,2011-00035046,15-Apr-11,9:15:00 PM,Pedestrian,1,,,,1,VALLEY ST,DEAN ST ,Richard Esposito,320,15-Apr-11,"Two-Way, Divided, Positive Median Barrier",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,4,0,No Injury,,41.83139,-71.42848
68623,2011-0034614,14-Apr-11,7:35:00 PM,Pedestrian,1,,,,1,ATWELLS AVE,DE PASQUALE AVE ,Anthony Doucette,475,14-Apr-11,"Two-Way , Not Divided",Dry,Dark - Unknown Lighting,Clear,Unknown,No,Traffic Control Signal,4,1,Complains Of Pain,,41.82359,-71.42696
68794,2011-00034518,14-Apr-11,3:25:00 PM,Pedestrian,1,,,,1,ADMIRAL ST,EXIT ,Andrew Mignanelli,361,15-Apr-11,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,No,Traffic Control Signal,3,1,Complains Of Pain,,41.84068,-71.41897
68166,2011-00033631,11-Apr-11,7:06:00 PM,Bicycle,,1,,,1,BROADWAY,DEAN ST ,Luis Pelaez,336,11-Apr-11,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,7,1,Complains Of Pain,2,41.8214,-71.42253
67713,2011-00032677,09-Apr-11,1:32:00 AM,Pedestrian,1,,,,1,N MAIN ST,CADY ST ,Khari Bass,312,09-Apr-11,One-Way Trafficway,Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,4,1,Incapacitating,,41.82967,-71.40999
67929,2011-00033007,09-Apr-11,10:55:00 PM,Pedestrian,2,,,,1,Charlesfield Street,Hope Street ,Daniel Gonzalez,469,10-Apr-11,"Two-Way , Not Divided",Dry,Dark - Not Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,6,2,Incapacitating,2,41.82414,-71.39723
67278,2011-00031703,06-Apr-11,1:08:00 PM,Pedestrian,1,,,,1,CLAVERICK ST,BROAD ST ,James Conti,606,06-Apr-11,One-Way Trafficway,Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Non-Incapacitating,,41.81913,-71.4146
66868,2011-00031011,04-Apr-11,9:03:00 AM,Pedestrian,1,,,,1,WESTMINSTER ST,WEYBOSSET ST ,Thiago Gomes,532,04-Apr-11,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,No,No Controls,3,1,Incapacitating,,41.82526,-71.40927
66957,2011-00030860,04-Apr-11,5:27:00 PM,Bicycle,,1,,,1,BUTLER DR,RAY DR ,Jason Andrade,200,04-Apr-11,One-Way Trafficway,Dry,Dawn,Clear,Other,"Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,,41.84294,-71.38179
66912,2011-00030898,03-Apr-11,7:33:00 PM,Bicycle,,1,,,1,BUCKLIN ST,HAWTHORNE ST ,Sean Lafferty,272,04-Apr-11,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Other,No,No Controls,2,1,Complains Of Pain,,41.80097,-71.42778
66388,2011-00029817,01-Apr-11,10:03:00 PM,Pedestrian,1,,,,1,Waterman Street,THAYER ST ,Anthony Doucette,475,01-Apr-11,One-Way Trafficway,Wet,Dark - Unknown Lighting,Snow,Unknown,"Yes, M/V and Driver Left Scene",Traffic Control Signal,3,1,Complains Of Pain,,41.82728,-71.40054
66338,2011-00029719,31-Mar-11,4:21:00 PM,Bicycle,,1,,,1,BRANCH AVE,On Ramp,Michael Pattie,316,31-Mar-11,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Wet,Daylight,Rain,Other,No,No Controls,3,1,Incapacitating,,41.85301,-71.42634
66380,2011-00029792,31-Mar-11,8:41:00 PM,Pedestrian,1,,,,1,VALLEY ST,NEWARK ST ,Stephen Frechette,362,31-Mar-11,"Two-Way , Not Divided",Wet,Dark - Lighted,Snow,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,1,1,Incapacitating,2,41.82518,-71.43932
66084,2011-00029121,29-Mar-11,6:27:00 PM,Pedestrian,1,,,,1,ATWELLS AVE,CARLETON ST ,MICHAEL R. TROIA,331,29-Mar-11,"Two-Way , Not Divided",Dry,Daylight,Clear,Head-On (Front - to - Front),No,No Controls,4,1,Complains Of Pain,2,41.82496,-71.44664
65781,2011-00028418,27-Mar-11,7:12:00 AM,Pedestrian,1,,,,1,THURBERS AVE,EDDY ST ,Jose Deschamps,419,27-Mar-11,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,No,No Controls,4,2,Complains Of Pain,,41.79994,-71.40584
66470,2011-00028560,27-Mar-11,7:37:00 PM,Bicycle,,1,,,1,WESTMINSTER ST,BRIDGHAM ST ,Miguel Mena-Torres,493,31-Mar-11,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,,41.8169,-71.42852
65709,2011-00028174,26-Mar-11,5:16:00 PM,Pedestrian,1,,,,1,110 BOWDOIN ST,AMHERST ST ,Juan Rodrigues,194,26-Mar-11,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,No,No Controls,3,1,Complains Of Pain,,41.82311,-71.44308
65298,2011-00027180,23-Mar-11,4:13:00 PM,Pedestrian,2,,,,1,STILLMAN ST,PARK ROW ,Nicholas Froncillo,163,23-Mar-11,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,2,Complains Of Pain,,41.82859,-71.41166
65166,2011-00026885,22-Mar-11,4:27:00 PM,Pedestrian,1,,,,1,ACADEMY AVE,HEALTH AVE ,Stephen Frechette,362,22-Mar-11,Unknown,Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,2,0,No Injury,,41.82752,-71.44376
64903,2011-00026135,20-Mar-11,1:30:00 AM,Pedestrian,1,,,,1,W EXCHANGE ST,FOX PL ,Jessica Leone,258,20-Mar-11,"Two-Way , Not Divided",Dry,Dark - Not Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,,41.82522,-71.42023
64774,2011-00025843,19-Mar-11,9:57:00 AM,Bicycle,,1,,,1,TRAVERSE ST,WICKENDEN ST ,Edward Enright,480,19-Mar-11,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Daylight,Clear,"Sideswipe, Same Direction",No,No Controls,2,0,No Injury,,41.81934,-71.39968
64458,2011-00025331,18-Mar-11,1:23:00 AM,Pedestrian,1,,,,1,MEMORIAL BLVD,EXCHANGE ST ,Jason Cotugno,173,18-Mar-11,"Two-Way, Divided, Positive Median Barrier",Dry,Dark - Lighted,Clear,"Sideswipe, Same Direction","Yes, M/V and Driver Left Scene",Traffic Control Signal,2,1,Complains Of Pain,,41.8268,-71.41207
63641,2011-00023283,12-Mar-11,12:33:00 AM,Pedestrian,1,,,,1,301 HARRIS AVE,CHARLOTTE HOPE ST ,Joseph Kane,544,12-Mar-11,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Dark - Lighted,Cloudy,Unknown,"Yes, M/V and Driver Left Scene",No Controls,5,1,Non-Incapacitating,2,41.8258,-71.43003
64073,2011-00023281,12-Mar-11,12:30:00 AM,Pedestrian,1,,,,1,MEMORIAL BLVD,STEEPLE ST ,Jason Cotugno,173,12-Mar-11,"Two-Way, Divided, Positive Median Barrier",Wet,Dark - Lighted,Cloudy,Head-On (Front - to - Front),No,Traffic Control Signal,3,1,Non-Incapacitating,,41.82677,-71.41063
63508,2011-00023004,11-Mar-11,9:15:00 AM,Pedestrian,1,,,,1,MEDWAY ST,WAYLAND AVE ,Edward Enright,480,11-Mar-11,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Wet,Daylight,Cloudy,Angle (Front - to - Side) Right Angle (Includes Broadside),Unknown,Stop Signs,2,1,Complains Of Pain,,41.82932,-71.38824
63431,2011-00022861,10-Mar-11,7:30:00 PM,Other,,,,,1,VERMONT AVE,EDDY ST ,OR PROCTOR ,627,10-Mar-11,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Wet,Dark - Lighted,Rain,Other,No,No Controls,3,1,Complains Of Pain,2,41.78776,-71.40134
63491,2011-00022925,10-Mar-11,9:00:00 PM,Pedestrian,1,,,,1,CYPRESS ST,CAMP ST ,David Iamarone,334,11-Mar-11,"Two-Way , Not Divided",Wet,Dark - Lighted,Rain,Unknown,"Yes, M/V and Driver Left Scene",Unknown,1,1,Complains Of Pain,2,41.84214,-71.40295
63226,2011-00022403,09-Mar-11,1:22:00 PM,Pedestrian,1,,,,1,WESTMINSTER ST,ABORN ST ,Mark Dececco,407,09-Mar-11,One-Way Trafficway,Dry,Daylight,Clear,Other,No,No Controls,2,1,Complains Of Pain,,41.82132,-71.41482
62937,2011-00021527,06-Mar-11,6:05:00 PM,Pedestrian,1,,,,1,ADELAIDE AVE,NIAGARA ST ,Thomas Richards,162,06-Mar-11,"Two-Way , Not Divided",Wet,Dark - Lighted,"Sleet, Hail (Freezing Rain or Drizzle)",Not a Collision Between Two Motor Vehicles in Transport,No,Stop Signs,2,1,Complains Of Pain,,41.79797,-71.41827
63141,2011-00020627,04-Mar-11,7:02:00 AM,Pedestrian,1,,,,1,WASHINGTON ST,UNION ST ,George SanAntonio,604,04-Mar-11,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",Traffic Control Signal,2,0,No Injury,2,41.8236,-71.414
62201,2011-00019520,28-Feb-11,4:49:00 PM,Pedestrian,1,,,,1,ERASTUS ST,ATWELLS AVE ,Douglas Steele,175,28-Feb-11,"Two-Way , Not Divided",Wet,Daylight,Rain,"Sideswipe, Same Direction",No,No Controls,2,1,Complains Of Pain,,41.8252,-71.45083
61293,2011-00017638,22-Feb-11,3:43:00 PM,Pedestrian,1,,,,1,WILLARD AVE,PLAIN ST ,Jared Stanzione,193,22-Feb-11,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Stop Signs,2,1,Complains Of Pain,,41.80891,-71.41075
61607,2011-00017082,20-Feb-11,4:58:00 PM,Pedestrian,1,,,,1,CHALKSTONE AVE,MOUNT PLEASANT AVE ,Brian Muldoon,182,20-Feb-11,"Two-Way , Not Divided",Dry,Daylight,Clear,Head-On (Front - to - Front),"Yes, M/V and Driver Left Scene",Traffic Control Signal,2,1,Complains Of Pain,,41.83269,-71.44977
60901,2011-00016542,19-Feb-11,2:11:00 AM,Pedestrian,1,,,,1,PEMBROKE AVE,CHAD BROWN ST ,Adam Chin,289,19-Feb-11,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Other,"Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,,41.83946,-71.4301
60842,2011-00016284,18-Feb-11,2:49:00 PM,Pedestrian,1,,,,1,HOPE ST,5TH ST ,Glen Morgan,558,18-Feb-11,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Daylight,Clear,Head-On (Front - to - Front),"Yes, M/V and Driver Left Scene",No Controls,2,1,Complains Of Pain,,41.84993,-71.39458
60564,2011-00015813,17-Feb-11,1:28:00 AM,Pedestrian,2,,,,1,N MAIN ST,BENEFIT ST ,Ptlm T.  Connetta/K. Penza,374,17-Feb-11,"Two-Way , Not Divided",Dry,Dark - Lighted,Cloudy,Head-On (Front - to - Front),"Yes, M/V and Driver Left Scene",No Controls,7,1,Fatal,4,41.83392,-71.41027
60663,2011-00015978,17-Feb-11,3:25:00 PM,Pedestrian,1,,,,1,1880 Westminster Street,Broadway/Valley Street,Michele Tella,668,17-Feb-11,One-Way Trafficway,Dry,Daylight,Clear,Other,"Yes, M/V and Driver Left Scene",Traffic Control Signal,2,1,Incapacitating,,41.82004,-71.43725
60711,2011-00016017,17-Feb-11,4:48:00 PM,Pedestrian,1,,,,1,PLAINFIELD ST,LAUREL HILL AVE ,Brian Dyer,180,17-Feb-11,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,"Yes, M/V and Driver Left Scene",No Controls,2,1,Complains Of Pain,,41.8132,-71.45548
59473,2011-00013954,11-Feb-11,3:23:00 PM,Pedestrian,1,,,,1,ATWELLS AVE,DUTTON ST ,Matthew Greely,184,11-Feb-11,"Two-Way , Not Divided",Wet,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,2,41.82528,-71.45304
59624,2011-0000013304,09-Feb-11,2:29:00 PM,Pedestrian,1,,,,1,GALILEO AVE,CHALKSTONE AVE,Brian Corcoran,562,12-Feb-11,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,No,No Controls,5,0,No Injury,,41.83215,-71.45564
57888,2011-00006324,03-Feb-11,8:57:00 PM,Bicycle,,1,,,1,BROADWAY,GREENMAN LN ,Ptlm. Carroll,142,03-Feb-11,One-Way Trafficway,Snow,Dark - Lighted,Clear,Other,No,Traffic Control Signal,3,1,Complains Of Pain,4,41.82232,-71.41867
57405,2011-00010215,01-Feb-11,10:03:00 AM,Pedestrian,1,,,,1,ELMWOOD AVE,PLENTY ST ,Roderick Soares,399,01-Feb-11,"Two-Way , Not Divided",Snow,Daylight,Snow,Other,"Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,4,41.8073,-71.42484
57489,2011-00010367,01-Feb-11,2:15:00 PM,Pedestrian,1,,,,1,ELMWOOD AVE,WARRINGTON ST,Alicia Hersperger,327,01-Feb-11,"Two-Way, Divided, Positive Median Barrier",Snow,Daylight,"Sleet, Hail (Freezing Rain or Drizzle)",Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,2,1,Complains Of Pain,4,41.79333,-71.42357
56832,2011-00009255,29-Jan-11,1:21:00 PM,Pedestrian,1,,,,1,ALVERSON AVE,NYE ST ,Francisco Furtado,635,29-Jan-11,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Ice/Frost,Daylight,Clear,Other,"Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,,41.81729,-71.45956
56483,2011-00008488,27-Jan-11,3:19:00 PM,Pedestrian,1,,,,1,593 public,,Papa ,187,27-Jan-11,"Two-Way , Not Divided",Snow,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,,41.82577,-71.41527
56815,2011-00008429,27-Jan-11,12:19:00 PM,Pedestrian,1,,,,1,SISSON ST,TICKNOR ST ,Kenneth Pike,130,29-Jan-11,"Two-Way , Not Divided",Snow,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,2,1,Complains Of Pain,,41.82841,-71.45537
55504,2011-00007395,24-Jan-11,7:51:00 AM,Pedestrian,1,,,,1,Whelan Road,BODELL AVE ,David Perez,181,24-Jan-11,"Two-Way , Not Divided",Ice/Frost,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,4,1,Complains Of Pain,2,41.81886,-71.45257
55577,2011-00007485,24-Jan-11,1:14:00 PM,Pedestrian,1,,,,1,WEST CLIFFORD ST,LOCKWOOD ST ,Jose Deschamps,419,24-Jan-11,"Two-Way , Not Divided",Wet,Daylight,Clear,Other,"Yes, M/V and Driver Left Scene",No Controls,3,1,Complains Of Pain,,41.81376,-71.41627
54665,2011-00005615,18-Jan-11,6:26:00 PM,Pedestrian,1,,,,1,WESTMINSTER ST,CAHIR ST ,Ptlm. Chin,516,18-Jan-11,"Two-Way , Not Divided",Wet,Dark - Lighted,Rain,Head-On (Front - to - Front),No,Traffic Control Signal,4,1,Complains Of Pain,,41.81816,-71.42031
54316,2011-00004912,16-Jan-11,11:49:00 AM,Pedestrian,1,,,,1,SMITH ST,NELSON ST ,Richard Ramirez,338,16-Jan-11,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Snow,Daylight,Clear,Angle (Front - to - Side) Right Angle (Includes Broadside),No,No Controls,3,1,Complains Of Pain,2,41.84209,-71.444
53699,2011-00003775,13-Jan-11,8:24:00 AM,Pedestrian,2,,,,1,BROAD ST,LOCKWOOD ST ,William Hutchinson,391,13-Jan-11,One-Way Trafficway,Slush,Daylight,Clear,Angle (Front - to - Side) Same Direction,No,No Controls,3,1,Complains Of Pain,,41.81539,-71.4206
53759,2011-00003889,13-Jan-11,2:22:00 PM,Pedestrian,3,,,,1,BENEDICT ST,BRATTLE ST ,Luis Fernandez,531,13-Jan-11,"Two-Way , Not Divided",Slush,Daylight,Clear,"Sidwswipe, Opposite Direction","Yes, M/V and Driver Left Scene",No Controls,3,3,Complains Of Pain,,41.80466,-71.43503
53772,2011-00003781,13-Jan-11,8:47:00 AM,Pedestrian,1,,,,1,EDDY ST,THURBERS AVE ,Werchadlo Jr.,679,13-Jan-11,"Two-Way , Not Divided",Slush,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,2,0,No Injury,,41.8004,-71.40595
53467,2011-00003020,10-Jan-11,4:18:00 PM,Pedestrian,1,,,,1,CHALKSTONE AVENUE,FERN STREET,Giuseppe Scarcello,485,10-Jan-11,"Two-Way , Not Divided",Dry,Daylight,Clear,Head-On (Front - to - Front),No,No Controls,2,1,Non-Incapacitating,2,41.82422,-71.43364
53257,2011-00002525,08-Jan-11,8:10:00 PM,Pedestrian,1,,,,1,VALLEY ST,DELAINE ST ,Christopher Poncia,333,08-Jan-11,"Two-Way , Not Divided",Snow,Dark - Lighted,Snow,"Sideswipe, Same Direction","Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,,41.81979,-71.44046
52843,2011-00001662,06-Jan-11,8:16:00 AM,Pedestrian,1,,,,1,Hayward St,PEARL ST ,Jose Deschamps,419,06-Jan-11,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,No,Stop Signs,7,1,Complains Of Pain,,41.8142,-71.41992
52876,2011-00001719,06-Jan-11,12:07:00 PM,Pedestrian,1,,,,1,215 Atwells Ave,MESSENGER ST ,Michael Caraccia,624,06-Jan-11,Unknown,Dry,Daylight,Clear,Other,"Yes, M/V and Driver Left Scene",No Controls,2,1,Complains Of Pain,,41.82346,-71.42504
52639,2011-00001360,05-Jan-11,8:56:00 AM,Pedestrian,1,,,,1,ROANOKE ST,LEAH ST ,Rhonda Kessler,108,05-Jan-11,One-Way Trafficway,Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,,41.83106,-71.45155
52531,2011-00001037,04-Jan-11,9:26:00 AM,Pedestrian,1,,,,1,PLAIN ST,BORDEN ST ,Roderick Soares,399,04-Jan-11,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,3,1,Complains Of Pain,2,41.81356,-71.41241
53803,2011-00001114,04-Jan-11,2:59:00 PM,Pedestrian,1,,,,1,MESSER ST,CRANSTON ST ,Luis Pelaez,336,13-Jan-11,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,No,No Controls,2,1,Complains Of Pain,2,41.80963,-71.43345
52357,2011-00000605,02-Jan-11,6:23:00 PM,Pedestrian,1,,,,1,CRANSTON ST,DEXTER ST ,Ptlm. Chin,516,02-Jan-11,"Two-Way , Not Divided",Wet,Dark - Lighted,Rain,Head-On (Front - to - Front),No,Traffic Control Signal,4,1,Non-Incapacitating,2,41.8126,-71.42959
52362,2011-00000635,02-Jan-11,8:36:00 PM,Pedestrian,1,,,,1,CHARLES ST,HAWKINS ST ,Michael Pattie,316,02-Jan-11,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Wet,Dark - Lighted,Rain,Other,No,No Controls,3,1,Non-Incapacitating,,41.8514,-71.42016
52054,2010-00135820,30-Dec-10,9:46:00 PM,Pedestrian,1,,,,1,ALLENS AVE,TORONTO AVE ,Kenneth Penza,534,31-Dec-10,"Two-Way , Not Divided",Ice/Frost,Dark - Lighted,Clear,Other,No,No Controls,3,1,Incapacitating,,41.79268,-71.39721
51424,2010-00134270,25-Dec-10,3:21:00 AM,Pedestrian,1,,,,1,25 Bancroft St.,MAGNOLIA ST ,Matthew Pine,319,25-Dec-10,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,2,1,Incapacitating,2,41.81279,-71.44777
51319,2010-00134122,24-Dec-10,4:40:00 PM,Pedestrian,1,,,,1,HARTFORD AVE,HILARITY ST ,Jennette,311,24-Dec-10,Unknown,Dry,Dark - Lighted,Clear,Other,No,No Controls,3,1,Incapacitating,,41.81912,-71.46264
51248,2010-00133841,23-Dec-10,5:08:00 PM,Bicycle,,1,,,1,ACADEMY AVE,NEWARK ST ,MICHAEL R. TROIA,331,23-Dec-10,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Rear End(Front-to-Rear),"Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,,41.82544,-71.4434
51002,2010-00133295,21-Dec-10,6:43:00 PM,Pedestrian,1,,,,1,WASHINGTON ST,EMPIRE ST ,Ivan Tavarez,204,21-Dec-10,One-Way Trafficway,Dry,Dark - Lighted,Clear,Other,No,Traffic Control Signal,2,1,Complains Of Pain,,41.82182,-71.41645
50352,2010-00131850,17-Dec-10,12:56:00 AM,Pedestrian,1,,,,1,PINE ST,PAGE ST ,Michelle Chasse,264,17-Dec-10,Unknown,Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,5,1,Complains Of Pain,,41.82117,-71.41126
50592,2010-00132128,17-Dec-10,9:27:00 PM,Pedestrian,1,,,,1,REGENT AVE,RIVER AVE,Giuseppe Scarcello,485,18-Dec-10,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Head-On (Front - to - Front),No,Stop Signs,3,1,Non-Incapacitating,,41.83133,-71.43462
49965,2010-00130636,13-Dec-10,12:45:00 PM,Pedestrian,1,,,,1,S MAIN ST,COLLEGE ST ,Thomas Rose,465,13-Dec-10,One-Way Trafficway,Wet,Daylight,Cloudy,Other,No,Traffic Control Signal,3,1,Complains Of Pain,,41.82574,-71.40793
49980,2010-00130723,13-Dec-10,4:30:00 PM,Pedestrian,2,,,,1,EXCHANGE TER,EXCHANGE ST ,Michael Maycock,281,13-Dec-10,One-Way Trafficway,Dry,Dusk,Cloudy,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,4,2,Complains Of Pain,,41.82591,-71.41219
49981,2010-00130776,13-Dec-10,6:43:00 PM,Pedestrian,1,,,,1,DUDLEY ST,PRAIRIE AVE ,Raymond Majeau,275,13-Dec-10,"Two-Way , Not Divided",Dry,Dark - Not Lighted,Clear,Other,No,No Controls,5,1,Complains Of Pain,,41.80995,-71.41567
49805,2010-00130238,12-Dec-10,2:10:00 AM,Pedestrian,1,,,,1,ATWELLS AVE,AMERICA ST ,Clifford Torres,270,12-Dec-10,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Dark - Lighted,Clear,Unknown,"Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,,41.82368,-71.42818
49876,2010-00130393,12-Dec-10,4:57:00 PM,Pedestrian,1,,,,1,124 PITMAN ST,E GEORGE ST ,Ricardo Silva,185,12-Dec-10,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Wet,Dark - Lighted,Rain,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,,41.82677,-71.38795
49878,2010-00130434,12-Dec-10,6:53:00 PM,Pedestrian,1,,,,1,WESTMINSTER ST,MESSER ST ,Ptlm. Chin,516,12-Dec-10,"Two-Way , Not Divided",Wet,Dark - Lighted,Rain,Head-On (Front - to - Front),No,No Controls,3,1,Complains Of Pain,2,41.81582,-71.43745
49897,2010-00130405,12-Dec-10,5:34:00 PM,Pedestrian,1,,,,1,BROADWAY,EMPIRE ST ,Jonathan Primiano,623,12-Dec-10,One-Way Trafficway,Wet,Dark - Lighted,Rain,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,,41.82299,-71.41743
49659,2010-00129771,10-Dec-10,7:43:00 PM,Bicycle,1,,,,1,POCASSET AVE,LOWELL AVE ,Christopher Poncia,333,10-Dec-10,"Two-Way , Not Divided",Dry,Dark - Not Lighted,Clear,"Sideswipe, Same Direction",No,No Controls,2,1,Complains Of Pain,,41.80976,-71.45478
49435,2010-00128992,08-Dec-10,12:30:00 PM,Bicycle,,1,,,1,IRVING AVE,WAYLAND AVE ,Thomas Rose,465,08-Dec-10,"Two-Way , Not Divided",Dry,Daylight,Clear,Angle (Front - to - Side) Right Angle (Includes Broadside),No,Stop Signs,2,1,Complains Of Pain,,41.83324,-71.38882
49321,2010-00128730,07-Dec-10,3:44:00 PM,Pedestrian,1,,,,1,MANTON AVE,HERSCHEL ST ,OR PROCTOR ,627,07-Dec-10,Unknown,Dry,Daylight,Clear,Other,"Yes, M/V and Driver Left Scene",No Controls,2,1,Complains Of Pain,,41.83341,-71.46939
48909,2010-00127824,04-Dec-10,4:49:00 PM,Pedestrian,1,,,,1,MANTON AVE,WESTCOTT AVE ,MICHAEL R. TROIA,331,04-Dec-10,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Angle (Front - to - Side) Same Direction,No,No Controls,4,1,Complains Of Pain,,41.83372,-71.46853
51797,2010-00127596,04-Dec-10,1:19:00 AM,Pedestrian,1,,,,1,BROADWAY,VINTON ST ,Jimmy Lamboy,191,29-Dec-10,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Head-On (Front - to - Front),"Yes, M/V and Driver Left Scene",No Controls,2,1,Incapacitating,,41.82004,-71.42832
48829,2010-00127505,03-Dec-10,7:13:00 PM,Pedestrian,1,,,,1,Prairie ,Lockwood St. ,Robert Papa,187,03-Dec-10,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Incapacitating,,41.81763,-71.40458
48405,2010-00126772,01-Dec-10,4:15:00 PM,Pedestrian,1,,,,1,20 NORTH MAIN ST,COLLEGE ST ,Fausto Garcia,109,01-Dec-10,One-Way Trafficway,Wet,Dark - Lighted,Rain,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Non-Incapacitating,2,41.82602,-71.40816
48295,2010-00126495,30-Nov-10,4:51:00 PM,Pedestrian,1,,,,1,SMITH ST,PARK ST ,Ken M,348,30-Nov-10,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Dark - Not Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,4,1,Complains Of Pain,,41.83186,-71.41664
