CrashReportId,ReportNumber,CrashDate,CrashTime,Collision Type,CountPedestrian,CountBicycle,Scooter,Wheel Chair,NumberofVehicles,StreetOrHighway,NearestIntersection,Officer,Badge,ReportDate,TypeOfRoadway,RoadSurfaceCondition,LightCondition,WeatherCondition,MannerofImpact,HitAndRun,TrafficControl,PersonCount,InjuryCount,MostSeriousInjury,NumberOfLanes,Latitude,Longitude
801300,2019-00111359,2019-10-31,6:03:00 PM,Pedestrian,1,,,,1,ATWELLS AVE,TUXEDO AVE ,Joshua Cascione,225,31-Oct-19,"Two-Way , Not Divided",Wet,Dark - Lighted,Rain,Not a Collision Between Two Motor Vehicles in Transport,No,Other,2,1,Incapacitating,,41.82454,-71.43894
801320,2019-00111406,2019-10-31,8:58:00 PM,Pedestrian,1,,,,1,ATWELLS AVE,CUTLER ST ,Joshua Cascione,225,31-Oct-19,"Two-Way , Not Divided",Wet,Dark - Lighted,Rain,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,1,1,Incapacitating,,41.82467,-71.44135
801458,2019-00111898,2019-11-01,5:57:00 PM,Pedestrian,1,,,,1,HARTFORD AVE,HARTFORD AVE ,Brendan McKenna,314,1-Nov-19,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Daylight,Clear,Head-On (Front - to - Front),"Yes, M/V and Driver Left Scene",Unknown,2,1,Complains Of Pain,,41.81827,-71.45698
801460,2019-00111878,2019-11-01,3:36:00 PM,Pedestrian,1,,,,1,Dean St,W EXCHANGE ST ,Deanna Johnson,408,1-Nov-19,"Two-Way, Divided, Positive Median Barrier",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",Traffic Control Signal,1,1,Complains Of Pain,,41.82543,-71.42583
802737,2019-00112995,2019-11-04,2:16:00 PM,Pedestrian,1,,,,1,BROADWAY,HARRIS AVE ,Lucio Andreozzi,381,5-Nov-19,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Daylight,Clear,Other,No,No Controls,3,1,Complains Of Pain,2,41.81705,-71.44029
802806,2019-00113400,2019-11-05,4:59:00 PM,Bicycle,,1,,,1,DUPONT DR,NIANTIC AVE ,Joshua Cascione,225,5-Nov-19,"Two-Way , Not Divided",Wet,Dark - Lighted,Rain,Angle (Front - to - Side) Right Angle (Includes Broadside),No,Traffic Control Signal,2,1,Complains Of Pain,,41.80066,-71.43901
802844,2019-00113448,2019-11-05,7:53:00 PM,Bicycle,,1,,,1,BROAD ST,BROAD ST ,Cory Vingi,237,5-Nov-19,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",Pavement Markings,2,1,Complains Of Pain,,41.81632,-71.41929
802873,2019-00113727,2019-11-06,3:55:00 PM,Bicycle,,,,,2,19 Preston St,GOVERNOR ST ,Andrew In,540,6-Nov-19,"Two-Way , Not Divided",Dry,Dusk,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,0,No Injury,,41.82425,-71.39368
802933,2019-00114131,2019-11-07,5:47:00 PM,Pedestrian,1,,,,1,DOYLE AVE,PROCTOR PL ,Joshua Cascione,225,7-Nov-19,"Two-Way , Not Divided",Wet,Dark - Lighted,Rain,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,2,1,Complains Of Pain,,41.83877,-71.40094
802957,2019-00114090,2019-11-07,3:55:00 PM,Pedestrian,1,,,,1,Point ,Eddy,Shawn Kennedy,547,7-Nov-19,"Two-Way , Not Divided",Dry,Daylight,Clear,Angle (Front - to - Side) Same Direction,No,Traffic Control Signal,2,1,Complains Of Pain,2,41.81655,-71.40727
802963,2019-00114259,2019-11-08,1:23:00 AM,Bicycle,,1,,,1,VALLEY ST,DELAINE ST ,Ajay Subramaniam,569,8-Nov-19,"Two-Way , Not Divided",Wet,Dark - Lighted,Rain,Not a Collision Between Two Motor Vehicles in Transport,No,Stop Signs,2,1,Non-Incapacitating,,41.8195,-71.4405
803027,2019-00114600,2019-11-08,11:31:00 PM,Pedestrian,1,,,,1,N MAIN ST,RANDALL ST ,Victor Tavarez,564,9-Nov-19,"Two-Way, Divided, Positive Median Barrier",Dry,Dusk,Clear,Angle - Direction Not Specified,No,No Controls,5,1,Non-Incapacitating,2,41.83888,-71.40937
805194,2019-00115614,2019-11-11,4:30:00 PM,Pedestrian,1,,,,1,OAKWOOD AVE,CHALKSTONE AVE ,Joshua Cascione,225,11-Nov-19,"Two-Way , Not Divided",Dry,Dark - Lighted,Cloudy,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,4,1,Incapacitating,,41.83316,-71.45964
805387,2019-00116283,2019-11-13,3:57:00 PM,Pedestrian,1,,,,1,UNION AVE,RICOM WAY ,Joseph Lopes,227,13-Nov-19,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,,41.80829,-71.44198
805704,2019-00116263,2019-11-13,3:16:00 PM,Pedestrian,1,,,,1,BROAD ST,FRICKER ST ,Joshua Cascione,225,13-Nov-19,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Pavement Markings,3,1,Complains Of Pain,,41.81528,-71.42066
805597,2019-00116900,2019-11-15,9:50:00 AM,Pedestrian,1,,,,1,ROUTE 10 SOUTH RESERVOIR AVE EXIT,RESERVOIR AVE ,Fernando Lopez,156,15-Nov-19,One-Way Trafficway,Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Pavement Markings,3,1,Complains Of Pain,,41.78762,-71.43257
805662,2019-00117033,2019-11-15,4:45:00 PM,Pedestrian,1,,,,1,MEMORIAL BLVD,FRANCIS ST ,Cory Vingi,237,15-Nov-19,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,3,1,Incapacitating,,41.82589,-71.41539
805830,2019-00117854,2019-11-17,9:02:00 PM,Bicycle,,,,,2,BROAD ST,SERVICE ROAD 7 ,Southavout Im,382,17-Nov-19,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Angle (Front - to - Side) Right Angle (Includes Broadside),"Yes, M/V and Driver Left Scene",Traffic Control Signal,2,0,No Injury,,41.81736,-71.41696
805939,2019-00118376,2019-11-19,9:43:00 AM,Pedestrian,1,,,,1,MEMORIAL BLVD,COLLEGE ST ,Fernando Lopez,156,19-Nov-19,"Two-Way , Not Divided",Wet,Daylight,Rain,Not a Collision Between Two Motor Vehicles in Transport,No,Pavement Markings,3,1,Complains Of Pain,,41.82523,-71.40892
805971,2019-00118477,2019-11-19,3:26:00 PM,Pedestrian,1,,,,1,BARTON ST,WESTMINSTER ST ,Deanna Johnson,408,19-Nov-19,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,No,School Zone Signs,4,0,No Injury,,41.81615,-71.43659
805972,2019-00118518,2019-11-19,5:00:00 PM,Pedestrian,1,,,,1,SOMERSET STREET,BROAD STREET,Giuseppe Scarcello,485,19-Nov-19,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,1,1,Non-Incapacitating,,41.81735,-71.45075
806138,2019-00119165,2019-11-21,1:35:00 PM,Pedestrian,1,,,,1,FRANCIS ST,MEMORIAL BLVD ,Wayne Mann,563,21-Nov-19,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,No,Traffic Control Signal,4,1,Complains Of Pain,4,41.82602,-71.4154
806319,2019-00120084,2019-11-23,10:03:00 PM,Pedestrian,1,,,,1,WESTMINSTER ST,STOKES ST ,Joshua Cascione,225,23-Nov-19,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,4,1,Complains Of Pain,,41.81668,-71.44236
806355,2019-00120218,2019-11-24,8:04:00 AM,Pedestrian,1,,,,1,HAWKINS ST,ADMIRAL ST ,Fernando Lopez,156,24-Nov-19,"Two-Way , Not Divided",Wet,Daylight,Rain,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",Stop Signs,1,1,Complains Of Pain,,41.84594,-71.42837
806494,2019-00120721,2019-11-25,6:32:00 PM,Pedestrian,1,,,,1, FRANCIS ST,AMERICAN EXPRESS PLZ ,Joseph Lopes,227,25-Nov-19,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,4,1,Non-Incapacitating,,41.82745,-71.41541
806651,2019-00121162,2019-11-26,8:36:00 PM,Pedestrian,1,,,,1,BROADWAY,HARRIS AVE ,Donald Castigliego,287,26-Nov-19,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Pavement Markings,3,1,Complains Of Pain,,41.81705,-71.44029
806764,2019-00121507,2019-11-27,8:05:00 PM,Bicycle,,1,,,1,WALLACE ST,WEBSTER AVE ,Donald Castigliego,287,27-Nov-19,"Two-Way , Not Divided",Wet,Dark - Lighted,Rain,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",Stop Signs,2,0,No Injury,,41.80936,-71.44876
806766,2019-00121497,2019-11-27,7:28:00 PM,Pedestrian,1,,,,1,ELMWOOD AVE,POTTERS AVE ,Adrian Francis,239,27-Nov-19,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Wet,Daylight,Rain,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",Traffic Control Signal,1,1,Complains Of Pain,,41.80151,-71.42635
806817,2019-00122030,2019-11-29,12:44:00 PM,Pedestrian,1,,,,1,219 Manton Avenue ,219 Manton Avenue ,James Lanier,211,29-Nov-19,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,2,1,Non-Incapacitating,1,,
807337,2019-00124118,2019-12-05,7:45:00 PM,Pedestrian,1,,,,1,EXIT 22A (RT ),FRANCIS ST ,Donald Castigliego,287,5-Dec-19,"Two-Way, Divided, Positive Median Barrier",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,4,1,Incapacitating,,41.82577,-71.41527
807420,2019-00124153,2019-12-05,10:52:00 PM,Pedestrian,1,,,,1,CHARLES ST,SILVER SPRING ST ,Waldorf Pognon,501,6-Dec-19,"Two-Way , Not Divided",Dry,Dark - Lighted,Cloudy,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,,41.84488,-71.41873
807356,2019-00124244,2019-12-06,10:05:00 AM,Bicycle,,1,,,1,HOPE ST,MANNING ST ,Fernando Lopez,156,6-Dec-19,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,4,1,Complains Of Pain,,41.82653,-71.39727
807529,2019-00124850,2019-12-07,11:03:00 PM,Pedestrian,1,,,,1,DEAN ST,CAHIR ST ,Erick Ramos,554,8-Dec-19,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,2,1,Complains Of Pain,,41.81823,-71.42019
807531,2019-00124998,2019-12-08,9:36:00 AM,Bicycle,,1,,,1,HARTFORD AVE,BOWLETT ST,Fernando Lopez,156,8-Dec-19,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,,41.81907,-71.46225
807600,2019-00125307,2019-12-09,10:28:00 AM,Pedestrian,1,,,,1,CHALKSTONE AVE,ACADEMY AVE ,Fernando Lopez,156,9-Dec-19,"Two-Way , Not Divided",Wet,Daylight,Rain,Not a Collision Between Two Motor Vehicles in Transport,No,Pavement Markings,4,1,Complains Of Pain,,41.83246,-71.44464
807602,2019-00125312,2019-12-09,10:47:00 AM,Bicycle,,1,,,1,Weybosset St,Dorrance St ,Gary Slater,365,9-Dec-19,"Two-Way , Not Divided",Wet,Daylight,Rain,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,3,1,Complains Of Pain,,41.82308,-71.41096
807648,2019-00125446,2019-12-09,5:34:00 PM,Pedestrian,1,,,,1,MEMORIAL BLVD,FRANICS ST,Joseph Lopes,227,9-Dec-19,"Two-Way, Divided, Positive Median Barrier",Wet,Dark - Lighted,Rain,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,2,1,Non-Incapacitating,,41.82578,-71.41523
807722,2019-00125434,2019-12-09,4:48:00 PM,Pedestrian,1,,,,1,51 Silver Spring St,Touro St,Shaun Marmas,216,10-Dec-19,Unknown,Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,,41.84546,-71.41783
807712,2019-00125748,2019-12-10,4:11:00 PM,Pedestrian,1,,,,1,FRANCIS ST,AMERICAN EXPRESS PLZ ,Cameron Clift,524,10-Dec-19,"Two-Way , Not Divided",Wet,Dark - Lighted,Rain,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,2,1,Complains Of Pain,2,41.82745,-71.41541
808064,2019-00126835,2019-12-13,8:19:00 PM,Pedestrian,1,,,,1,WHIPPLE ST ,ADMIRAL ST,Joseph Lopes,227,13-Dec-19,"Two-Way , Not Divided",Wet,Dark - Lighted,Rain,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,,41.84049,-71.41906
808094,2019-00126965,2019-12-14,2:00:00 AM,Pedestrian,1,,,,1,727 Cranston Street,ANTHONY AVE ,Alexander Wagoner,541,14-Dec-19,"Two-Way , Not Divided",Wet,Dark - Lighted,Rain,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Incapacitating,2,41.80465,-71.43823
808283,2019-00128034,2019-12-17,5:45:00 AM,Pedestrian,1,,,,1,244 smith street,SMITH ST ,David Forte,518,17-Dec-19,"Two-Way , Not Divided",Wet,Dark - Lighted,"Sleet, Hail (Freezing Rain or Drizzle)",Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,,41.83284,-71.41965
808330,2019-00128178,2019-12-17,5:50:00 PM,Bicycle,,1,,,1,BENEVOLENT ST,BROWN ST ,Gargar Grimes,323,17-Dec-19,"Two-Way, Not Divided With a Continuous Left Turn Lane",Wet,Dark - Lighted,"Sleet, Hail (Freezing Rain or Drizzle)",Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,,41.8246,-71.40271
808497,2019-00128702,2019-12-19,11:54:00 AM,Pedestrian,1,,,,1,Pine St,DYER ST ,Michelle Chasse,264,19-Dec-19,One-Way Trafficway,Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,2,1,Complains Of Pain,,41.82384,-71.40863
808527,2019-00128780,2019-12-19,4:33:00 PM,Pedestrian,1,,,,1,BROADWAY,AMERICA ST ,Joshua Cascione,225,19-Dec-19,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Pavement Markings,3,1,Complains Of Pain,2,41.82046,-71.42654
808628,2019-00129007,2019-12-20,10:19:00 AM,Pedestrian,1,,,,1,PLAINFIELD ST,DIKE ST ,Fernando Lopez,156,20-Dec-19,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,,41.81651,-71.44418
808791,2019-00130197,2019-12-23,4:43:00 PM,Pedestrian,1,,,,1,LEDGE ST,PETER ST ,Joshua Cascione,225,23-Dec-19,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,2,41.85338,-71.41955
808792,2019-00130201,2019-12-23,4:56:00 PM,Bicycle,,1,,,1,RICHMOND STREET,EDDY STREET,Joseph Madeira,552,23-Dec-19,"Two-Way , Not Divided",Dry,Dark - Not Lighted,Clear,Other,No,No Controls,3,0,No Injury,,41.83616,-71.41597
808799,2019-00130232,2019-12-23,6:28:00 PM,Pedestrian,1,,,,1,LORETO ST,TOURO ST ,Joshua Cascione,225,23-Dec-19,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",Stop Signs,1,1,Complains Of Pain,,41.84794,-71.41871
808930,2019-00130787,2019-12-25,5:46:00 PM,Bicycle,,1,,,1,HARTFORD AVE ,HARTFORD AVE ,Joseph Lopes,227,25-Dec-19,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,7,1,Non-Incapacitating,,41.81967,-71.46639
809071,2019-00131313,2019-12-27,5:13:00 PM,Pedestrian,1,,,,1,DEAN ST,ATWELLS AVE ,Joseph Lopes,227,27-Dec-19,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,3,1,Non-Incapacitating,,41.82332,-71.42413
809207,2019-00131954,2019-12-29,1:39:00 PM,Pedestrian,1,,,,1,Elmwood Avenue ,W. Friendship Street ,James Lanier,211,29-Dec-19,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,2,1,Complains Of Pain,1,,
809302,2019-00132323,2019-12-30,10:17:00 PM,Pedestrian,1,,,,1,BROAD ST,LENOX AVE,Raymond Criner,340,31-Dec-19,"Two-Way , Not Divided",Wet,Dark - Lighted,Rain,Not a Collision Between Two Motor Vehicles in Transport,No,Pavement Markings,2,1,Complains Of Pain,2,41.79828,-71.41478
809378,2020-00000129,2020-01-01,3:35:00 AM,Pedestrian,1,,,,1,YALE AVE,LYNCH ST ,Jenna Heeder,557,1-Jan-20,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Unknown,"Yes, M/V and Driver Left Scene",Stop Signs,1,1,Complains Of Pain,,41.82677,-71.45203
809510,2020-00000480,2020-01-02,10:47:00 AM,Pedestrian,1,,,,1,118 DUDLEY ST,,Fernando Lopez,156,2-Jan-20,Unknown,Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,,,
809587,2020-00000868,2020-01-03,1:27:00 PM,Pedestrian,1,,,,1,Bucklin Street ,Whitmarsh Street ,James Lanier,211,3-Jan-20,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,0,No Injury,1,,
809737,2020-00001889,2020-01-06,3:30:00 PM,Pedestrian,1,,,,1,PLAINFIELD ST,PLAINFIELD ST ,Joshua Cascione,225,6-Jan-20,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,2,41.81444,-71.447
809880,2020-00002489,2020-01-08,3:17:00 PM,Pedestrian,1,,,,1,FRICKER STREET,CRANSTON ST ,Kirsten Doldoorian,221,8-Jan-20,One-Way Trafficway,Snow,Daylight,Snow,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,,41.81657,-71.42176
810317,2020-00003453,2020-01-11,12:28:00 PM,Bicycle,,1,,,1,Manton Ave ,Aleppo St,Juan Rodrigues,194,15-Jan-20,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,No,No Controls,3,1,Complains Of Pain,,41.82019,-71.44695
810423,2020-00005176,2020-01-16,2:57:00 PM,Pedestrian,1,,,,1,CHALKSTONE AVE,RIVER AVE ,Joshua Cascione,225,16-Jan-20,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,5,1,Complains Of Pain,2,41.83252,-71.43882
810467,2020-00005424,2020-01-17,7:40:00 AM,Pedestrian,1,,,,1,BROAD ST,THURBERS AVE ,Fernando Lopez,156,17-Jan-20,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Pavement Markings,4,1,Complains Of Pain,,41.79811,-71.41456
810505,2020-00005618,2020-01-17,6:05:00 PM,Pedestrian,1,,,,1,THURBERS AVE ,OCEAN ST ,Joseph Lopes,227,17-Jan-20,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,,41.7993,-71.409
810614,2020-00005985,2020-01-18,10:10:00 PM,Pedestrian,1,,,,1,oakland ave,SMITH ST ,Thomas Savard,335,18-Jan-20,"Two-Way , Not Divided",Snow,Dark - Lighted,Snow,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,,41.83606,-71.43046
810635,2020-00005996,2020-01-18,11:03:00 PM,Pedestrian,1,,,,1,Elmwood Ave,CARTER ST ,Christopher Hines,537,19-Jan-20,"Two-Way , Not Divided",Snow,Dark - Lighted,Snow,"Sideswipe, Same Direction",No,No Controls,3,1,Complains Of Pain,,41.80069,-71.42654
810849,2020-00006849,2020-01-21,6:29:00 PM,Pedestrian,1,,,,1,WILLARD AVE,PLAIN ST ,Joshua Cascione,225,21-Jan-20,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Stop Signs,3,1,Complains Of Pain,,41.80891,-71.41075
810989,2020-00007523,2020-01-23,7:21:00 PM,Pedestrian,1,,,,1,POCASSET AVE,MAGNOLIA ST ,Joshua Cascione,225,23-Jan-20,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,2,41.81152,-71.4514
811069,2020-00007820,2020-01-24,3:59:00 PM,Pedestrian,1,,,,1,ELMWOOD AVE,POTTERS AVE ,Joshua Cascione,225,24-Jan-20,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",Traffic Control Signal,2,1,Complains Of Pain,2,41.80121,-71.42643
811082,2020-00007881,2020-01-24,7:25:00 PM,Bicycle,,1,,,1,STEEPLE ST,CANAL ST ,Joshua Cascione,225,24-Jan-20,"Two-Way , Not Divided",Dry,Dark - Lighted,Cloudy,Angle (Front - to - Side) Right Angle (Includes Broadside),No,Traffic Control Signal,2,1,Complains Of Pain,,41.82718,-71.40991
811090,2020-00007908,2020-01-24,8:48:00 PM,Pedestrian,1,,,,1,PEARL ST ,PINE ST ,Joseph Lopes,227,24-Jan-20,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,,41.81346,-71.41852
811153,2020-00008264,2020-01-25,6:04:00 PM,Pedestrian,1,,,,1,NARRAGANSETT BLVD,OHIO AVE ,Nicholas Manfredi,343,25-Jan-20,"Two-Way , Not Divided",Wet,Dark - Lighted,Rain,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Incapacitating,,41.78986,-71.39628
811190,2020-00008561,2020-01-26,3:34:00 PM,Pedestrian,1,,,,1,WHIPPLE ST,ADMIRAL ST ,Donald Castigliego,287,26-Jan-20,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,7,1,Incapacitating,,41.84068,-71.41897
811272,2020-00008756,2020-01-27,8:32:00 AM,Pedestrian,1,,,,1,EXCHANGE TER,EXCHANGE ST ,Gary Slater,365,28-Jan-20,One-Way Trafficway,Dry,Daylight,Cloudy,Not a Collision Between Two Motor Vehicles in Transport,No,Stop Signs,3,1,Complains Of Pain,,41.82611,-71.4116
811324,2020-00009590,2020-01-29,6:37:00 PM,Pedestrian,1,,,,1,SERVICE ROAD 7,BROAD ST ,Southavout Im,382,29-Jan-20,One-Way Trafficway,Dry,Dark - Lighted,Clear,Other,"Yes, M/V and Driver Left Scene",Traffic Control Signal,1,1,Complains Of Pain,,41.81737,-71.41698
811518,2020-00010550,2020-02-01,10:24:00 AM,Pedestrian,1,,,,1,CHALKSTONE AVE,FALLON AVE ,Fernando Lopez,156,1-Feb-20,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",Pavement Markings,1,1,Complains Of Pain,,41.83234,-71.44342
811556,2020-00010706,2020-02-01,7:20:00 PM,Bicycle,,1,,,1,CRANSTON ST,HUNTINGTON AVE ,Cory Vingi,237,1-Feb-20,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,2,0,No Injury,,41.80406,-71.43888
811700,2020-00011752,2020-02-04,11:05:00 PM,Pedestrian,1,,,X,2,460 SMITH ST,CHALKSTONE AVE ,Casey Correia,521,5-Feb-20,"Two-Way , Not Divided",Wet,Dark - Lighted,Rain,Rear End(Front-to-Rear),No,No Controls,4,1,Complains Of Pain,,41.83541,-71.42612
811713,2020-00011875,2020-02-05,9:19:00 AM,Pedestrian,1,,,,1,100 Butler Drive,100 Butler Drive,James Lanier,211,5-Feb-20,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,1,,
812012,2020-00013920,2020-02-11,7:56:00 AM,Pedestrian,1,,,,1,Sabin Street ,West Exchange Street ,James Lanier,211,11-Feb-20,One-Way Trafficway,Wet,Daylight,Rain,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,4,1,Complains Of Pain,1,,
812015,2020-00013921,2020-02-11,8:13:00 AM,Pedestrian,1,,,,1,BROAD ST ,ADELAIDE AVE ,Fernando Lopez,156,11-Feb-20,"Two-Way , Not Divided",Wet,Daylight,Rain,Not a Collision Between Two Motor Vehicles in Transport,No,Pavement Markings,3,1,Complains Of Pain,,41.79891,-71.41554
812072,2020-00014091,2020-02-11,7:05:00 PM,Pedestrian,1,,,,1,FRANCIS ST,FINANCE WAY,Joseph Lopes,227,11-Feb-20,"Two-Way , Not Divided",Wet,Dark - Lighted,Rain,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,3,1,Incapacitating,,41.82754,-71.41539
812169,2020-00014614,2020-02-13,6:32:00 AM,Pedestrian,1,,,,1,Plain Street,Lockwood Street,Kristen Barth,247,13-Feb-20,"Two-Way , Not Divided",Wet,Dark - Unknown Lighting,Rain,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Incapacitating,,41.81238,-71.41199
812260,2020-00014851,2020-02-13,9:09:00 PM,Pedestrian,1,,,,1,Smith St,Orms St,Kyle Richards,209,13-Feb-20,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Wet,Dark - Lighted,Cloudy,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,,41.83377,-71.42198
812530,2020-00016248,2020-02-17,11:50:00 PM,Pedestrian,1,,,,1,,CRANSTON ST ,Kristen Barth,247,17-Feb-20,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",Traffic Control Signal,1,1,Complains Of Pain,,41.80316,-71.43987
